CLASS,type,PlotID,longitude,latitude,Year,h,v,Coast,row,col,rowResize,colResize
7,Herbaceous,28378,-81.0554,26.6279,1990,27,18,East,3349,281,101,9
7,Herbaceous,28379,-80.3331,26.522,1990,27,18,East,3344,2729,101,82
7,Herbaceous,28381,-81.0526,26.6306,1990,27,18,East,3338,289,101,9
7,Herbaceous,28382,-81.0556,26.6328,1990,27,18,East,3331,278,100,9
7,Herbaceous,28384,-81.0675,26.6364,1990,27,18,East,3324,236,100,8
6,Woody,28385,-81.0285,26.6352,1990,27,18,East,3308,366,100,11
7,Herbaceous,28387,-80.4076,26.546,1990,27,18,East,3299,2468,99,75
7,Herbaceous,28389,-81.0837,26.646,1990,27,18,East,3298,177,99,6
7,Herbaceous,28391,-81.0649,26.6492,1990,27,18,East,3277,237,99,8
7,Herbaceous,28398,-80.4357,26.5675,1990,27,18,East,3236,2362,98,71
7,Herbaceous,28399,-80.2548,26.5401,1990,27,18,East,3236,2976,98,90
7,Herbaceous,28401,-80.1543,26.5292,1990,27,18,East,3220,3314,97,100
9,Developed-Barren,28402,-80.1521,26.5306,1990,27,18,East,3213,3321,97,100
8,Cultivated,28403,-80.8364,26.6388,1990,27,18,East,3194,998,96,30
9,Developed-Barren,28404,-80.1588,26.538,1990,27,18,East,3190,3294,96,99
7,Herbaceous,28406,-80.1772,26.5445,1990,27,18,East,3177,3230,96,97
8,Cultivated,28407,-80.2036,26.5491,1990,27,18,East,3175,3140,96,95
7,Herbaceous,28408,-80.3748,26.5753,1990,27,18,East,3175,2559,96,77
7,Herbaceous,28409,-80.3373,26.5698,1990,27,18,East,3174,2686,96,81
7,Herbaceous,28410,-81.0037,26.6711,1990,27,18,East,3165,427,95,13
6,Woody,28411,-80.3851,26.5827,1990,27,18,East,3153,2520,95,76
6,Woody,28412,-80.3205,26.5735,1990,27,18,East,3151,2739,95,83
8,Cultivated,28413,-80.8252,26.651,1990,27,18,East,3144,1028,95,31
6,Woody,28415,-80.2347,26.5641,1990,27,18,East,3138,3028,95,91
7,Herbaceous,28416,-80.419,26.5926,1990,27,18,East,3136,2403,95,73
6,Woody,28421,-80.7134,26.6512,1990,27,18,East,3083,1396,93,42
7,Herbaceous,28423,-80.2523,26.5852,1990,27,18,East,3071,2957,93,89
7,Herbaceous,28426,-80.3345,26.6062,1990,27,18,East,3041,2673,92,81
7,Herbaceous,28428,-80.29,26.6042,1990,27,18,East,3024,2821,91,85
7,Herbaceous,28429,-80.3899,26.6194,1990,27,18,East,3023,2483,91,75
7,Herbaceous,28431,-80.3262,26.6151,1990,27,18,East,3004,2695,91,81
8,Cultivated,28433,-80.7113,26.6775,1990,27,18,East,2987,1388,90,42
7,Herbaceous,28434,-80.315,26.6187,1990,27,18,East,2985,2730,90,82
5,Open water,28435,-80.7517,26.6851,1990,27,18,East,2981,1250,90,38
7,Herbaceous,28436,-80.7438,26.6862,1990,27,18,East,2973,1276,90,39
7,Herbaceous,28437,-80.2491,26.6141,1990,27,18,East,2965,2950,89,89
7,Herbaceous,28438,-80.352,26.6299,1990,27,18,East,2965,2601,89,79
7,Herbaceous,28440,-80.7337,26.6902,1988,27,18,East,2953,1307,89,40
5,Open water,28441,-80.7216,26.6952,1990,27,18,East,2928,1344,88,41
7,Herbaceous,28447,-80.3843,26.6556,1990,27,18,East,2889,2479,87,75
6,Woody,28450,-80.7193,26.7228,1990,27,18,East,2827,1335,85,41
7,Herbaceous,28453,-80.7239,26.7256,1990,27,18,East,2820,1318,85,40
5,Open water,28456,-80.8448,26.7572,1990,27,18,East,2770,901,84,28
6,Woody,28462,-80.7314,26.7506,1990,27,18,East,2733,1279,82,39
5,Open water,28490,-80.9345,26.8117,1990,27,18,East,2620,574,79,18
7,Herbaceous,28510,-80.1973,26.7212,1990,27,18,East,2549,3056,77,92
7,Herbaceous,28511,-80.2118,26.724,1990,27,18,East,2547,3007,77,91
7,Herbaceous,28515,-80.168,26.7223,1988,27,18,East,2529,3152,76,95
7,Herbaceous,28516,-81.0063,26.8498,1986,27,18,East,2519,315,76,10
7,Herbaceous,28519,-80.2117,26.7385,1990,27,18,East,2495,2998,75,90
7,Herbaceous,28520,-80.2029,26.7377,1990,27,18,East,2493,3028,75,91
7,Herbaceous,28521,-80.1934,26.7366,1990,27,18,East,2491,3059,75,92
7,Herbaceous,28528,-80.173,26.7421,1990,27,18,East,2460,3123,74,94
7,Herbaceous,28532,-80.1624,26.7435,1990,27,18,East,2449,3157,74,95
7,Herbaceous,28534,-80.2114,26.751,1990,27,18,East,2449,2991,74,90
7,Herbaceous,28538,-81.0341,26.8762,1990,27,18,East,2438,209,74,7
7,Herbaceous,28539,-80.196,26.7518,1990,27,18,East,2438,3042,74,92
7,Herbaceous,28543,-80.1722,26.7502,1990,27,18,East,2430,3121,73,94
7,Herbaceous,28549,-80.154,26.7485,1990,27,18,East,2427,3182,73,96
7,Herbaceous,28558,-81.0661,26.892,1990,27,18,East,2398,94,72,3
7,Herbaceous,28561,-81.0776,26.8995,1990,27,18,East,2376,52,72,2
7,Herbaceous,28562,-81.016,26.8916,1990,27,18,East,2373,259,72,8
7,Herbaceous,28574,-81.0405,26.9036,1990,27,18,East,2342,172,71,6
7,Herbaceous,28589,-80.1736,26.7821,1990,27,18,East,2316,3097,70,93
7,Herbaceous,28600,-80.2656,26.8141,1990,27,18,East,2251,2775,68,84
7,Herbaceous,28605,-80.152,26.8062,1990,27,18,East,2217,3153,67,95
6,Woody,28606,-80.1886,26.8124,1990,27,18,East,2215,3029,67,91
6,Woody,28607,-80.1418,26.8062,1990,27,18,East,2211,3187,67,96
7,Herbaceous,28608,-80.3629,26.8415,1990,27,18,East,2205,2438,67,74
7,Herbaceous,28611,-80.3611,26.8459,1990,27,18,East,2188,2441,66,74
7,Herbaceous,28612,-80.364,26.8479,1990,27,18,East,2182,2431,66,73
7,Herbaceous,28613,-80.1892,26.8234,1990,27,18,East,2175,3021,66,91
7,Herbaceous,28614,-80.3598,26.8496,1990,27,18,East,2174,2444,66,74
5,Open water,28620,-81.0567,26.9694,1990,27,18,East,2112,81,64,3
7,Herbaceous,28622,-80.3438,26.8712,1990,27,18,East,2087,2483,63,75
5,Open water,28623,-81.0132,26.9702,1990,27,18,East,2087,223,63,7
7,Herbaceous,28624,-80.1804,26.8495,1990,27,18,East,2076,3034,63,91
7,Herbaceous,28626,-80.3271,26.8749,1990,27,18,East,2065,2536,62,77
7,Herbaceous,28628,-80.1907,26.8567,1990,27,18,East,2055,2995,62,90
7,Herbaceous,28629,-80.203,26.8592,1990,27,18,East,2053,2953,62,89
7,Herbaceous,28632,-80.3978,26.8916,1990,27,18,East,2043,2293,62,69
7,Herbaceous,28633,-80.2078,26.8662,1990,27,18,East,2030,2933,61,88
7,Herbaceous,28642,-80.1544,26.8636,1990,27,18,East,2010,3111,61,94
7,Herbaceous,28647,-80.3987,26.9021,1990,27,18,East,2005,2284,61,69
7,Herbaceous,28652,-80.3029,26.8894,1990,27,18,East,1999,2607,60,79
7,Herbaceous,28659,-80.1703,26.8708,1990,27,18,East,1993,3054,60,92
7,Herbaceous,28679,-80.445,26.9202,1990,27,18,East,1965,2121,59,64
7,Herbaceous,28696,-80.9927,27.0085,1990,27,18,East,1937,269,59,9
7,Herbaceous,28736,-80.9743,27.0193,1990,27,18,East,1888,323,57,10
7,Herbaceous,28739,-80.3938,26.935,1990,27,18,East,1883,2280,57,69
7,Herbaceous,28745,-80.3105,26.9278,1990,27,18,East,1864,2559,56,77
7,Herbaceous,28749,-80.2968,26.9308,1990,27,18,East,1846,2602,56,79
7,Herbaceous,28751,-80.9825,27.034,1990,27,18,East,1839,287,56,9
6,Woody,28753,-80.1096,26.9073,1990,27,18,East,1827,3231,55,97
6,Woody,28757,-80.1036,26.9083,1990,27,18,East,1820,3250,55,98
7,Herbaceous,28759,-80.3779,26.9543,1990,27,18,East,1805,2321,55,70
7,Herbaceous,28760,-80.2916,26.9416,1990,27,18,East,1804,2612,55,79
7,Herbaceous,28761,-80.2976,26.9456,1990,27,18,East,1792,2590,54,78
6,Woody,28762,-80.103,26.9167,1990,27,18,East,1790,3247,54,98
6,Woody,28763,-80.1074,26.9185,1990,27,18,East,1786,3232,54,97
7,Herbaceous,28764,-80.9697,27.0486,1990,27,18,East,1780,321,54,10
7,Herbaceous,28765,-80.0971,26.9188,1990,27,18,East,1779,3265,54,98
7,Herbaceous,28767,-80.9455,27.0472,1990,27,18,East,1772,401,54,13
7,Herbaceous,28768,-80.3515,26.961,1990,27,18,East,1766,2404,53,73
7,Herbaceous,28769,-80.3336,26.9608,1990,27,18,East,1757,2463,53,74
6,Woody,28770,-80.1094,26.9279,1990,27,18,East,1753,3219,53,97
7,Herbaceous,28773,-80.9479,27.0549,1990,27,18,East,1745,389,53,12
7,Herbaceous,28778,-80.3217,26.9656,1990,27,18,East,1733,2499,52,75
5,Open water,28779,-80.8967,27.0522,1990,27,18,East,1728,559,52,17
6,Woody,28780,-80.3343,26.969,1990,27,18,East,1728,2455,52,74
7,Herbaceous,28782,-80.3617,26.9751,1990,27,18,East,1721,2362,52,71
7,Herbaceous,28783,-80.9525,27.0637,1990,27,18,East,1716,369,52,12
7,Herbaceous,28784,-80.3665,26.9774,1990,27,18,East,1715,2345,52,71
6,Woody,28802,-80.1902,26.9674,1990,27,18,East,1654,2930,50,88
7,Herbaceous,28811,-80.9246,27.0846,1990,27,18,East,1625,448,49,14
7,Herbaceous,28838,-80.8987,27.0922,1990,27,18,East,1584,529,48,16
2,Mangrove,28846,-80.1399,26.982,1990,27,18,East,1574,3086,48,93
2,Mangrove,28853,-80.1447,26.985,1990,27,18,East,1566,3069,47,93
6,Woody,28862,-80.2389,27.0034,1990,27,18,East,1551,2748,47,83
2,Mangrove,28866,-80.1528,26.9912,1990,27,18,East,1548,3038,47,92
6,Woody,28877,-80.1625,26.9968,1990,27,18,East,1533,3003,46,91
7,Herbaceous,28880,-80.8869,27.1079,1990,27,18,East,1521,559,46,17
7,Herbaceous,28884,-80.8988,27.1114,1990,27,18,East,1515,517,46,16
6,Woody,28917,-80.5291,27.0774,1990,27,18,East,1441,1751,44,53
6,Woody,28924,-80.1578,27.0258,1990,27,18,East,1425,3001,43,91
6,Woody,28929,-80.1919,27.0352,1990,27,18,East,1410,2883,43,87
6,Woody,28942,-80.1732,27.0458,1990,27,18,East,1361,2938,41,89
8,Cultivated,28949,-80.5286,27.101,1990,27,18,East,1355,1739,41,53
7,Herbaceous,28951,-80.2546,27.06,1990,27,18,East,1355,2662,41,80
8,Cultivated,28962,-80.5384,27.106,1990,27,18,East,1342,1703,41,52
7,Herbaceous,28970,-80.2675,27.0761,1990,27,18,East,1303,2610,40,79
8,Cultivated,28972,-80.5654,27.122,1990,27,18,East,1299,1605,39,49
6,Woody,28978,-80.1915,27.073,1990,27,18,East,1273,2861,39,86
6,Woody,28979,-80.1956,27.0737,1990,27,18,East,1273,2847,39,86
6,Woody,28981,-80.1991,27.0771,1990,27,18,East,1262,2834,38,86
7,Herbaceous,28984,-80.3857,27.1123,1990,27,18,East,1237,2201,38,67
6,Woody,28987,-80.2422,27.0922,1990,27,18,East,1231,2683,37,81
8,Cultivated,29000,-80.3555,27.1171,1990,27,18,East,1203,2297,37,69
6,Woody,29006,-80.3529,27.1196,1990,27,18,East,1193,2304,36,70
7,Herbaceous,29013,-80.2357,27.1059,1990,27,18,East,1178,2696,36,81
8,Cultivated,29014,-80.3604,27.1248,1990,27,18,East,1178,2276,36,69
6,Woody,29016,-80.4104,27.1342,1990,27,18,East,1171,2106,36,64
6,Woody,29019,-80.3074,27.1218,1990,27,18,East,1160,2452,35,74
7,Herbaceous,29021,-80.6195,27.1692,1990,27,18,East,1157,1400,35,42
7,Herbaceous,29025,-80.4316,27.1429,1990,27,18,East,1151,2032,35,61
6,Woody,29027,-80.2248,27.113,1990,27,18,East,1146,2728,35,82
7,Herbaceous,29028,-80.4416,27.1461,1990,27,18,East,1145,1997,35,60
7,Herbaceous,29034,-80.6025,27.1705,1990,27,18,East,1143,1455,35,44
8,Cultivated,29047,-80.2969,27.1291,1990,27,18,East,1128,2482,34,75
8,Cultivated,29051,-80.7725,27.2022,1990,27,18,East,1119,879,34,27
8,Cultivated,29052,-80.7075,27.1927,1990,27,18,East,1119,1097,34,33
6,Woody,29054,-80.2883,27.1312,1990,27,18,East,1115,2509,34,76
7,Herbaceous,29062,-80.6062,27.1818,1990,27,18,East,1104,1436,34,44
6,Woody,29064,-80.4178,27.1543,1990,27,18,East,1102,2070,34,63
8,Cultivated,29065,-80.7412,27.2029,1990,27,18,East,1100,981,33,30
7,Herbaceous,29068,-80.4343,27.159,1990,27,18,East,1094,2013,33,61
8,Cultivated,29069,-80.7769,27.2103,1990,27,18,East,1092,860,33,26
6,Woody,29070,-80.2478,27.132,1990,27,18,East,1090,2641,33,80
6,Woody,29071,-80.3556,27.1489,1990,27,18,East,1088,2277,33,69
7,Herbaceous,29072,-80.6429,27.192,1990,27,18,East,1087,1310,33,40
7,Herbaceous,29073,-80.6336,27.1907,1990,27,18,East,1086,1341,33,41
7,Herbaceous,29087,-80.3765,27.1573,1990,27,18,East,1069,2204,33,67
7,Herbaceous,29089,-80.7341,27.2109,1990,27,18,East,1067,1000,32,30
7,Herbaceous,29091,-80.3261,27.1519,1990,27,18,East,1061,2372,32,72
7,Herbaceous,29094,-80.6425,27.2005,1990,27,18,East,1056,1306,32,40
6,Woody,29095,-80.2516,27.1432,1990,27,18,East,1052,2622,32,79
7,Herbaceous,29096,-80.6763,27.2083,1990,27,18,East,1045,1191,32,36
7,Herbaceous,29097,-80.3856,27.1685,1990,27,18,East,1033,2167,31,65
7,Herbaceous,29098,-80.3903,27.1704,1990,27,18,East,1029,2151,31,65
8,Cultivated,29099,-80.7692,27.227,1990,27,18,East,1027,875,31,27
9,Developed-Barren,29101,-80.2493,27.1503,1990,27,18,East,1025,2625,31,79
6,Woody,29102,-80.2455,27.1498,1990,27,18,East,1024,2638,31,80
2,Mangrove,29103,-80.1538,27.1361,1990,27,18,East,1024,2947,31,89
6,Woody,29108,-80.5763,27.208,1990,27,18,East,993,1519,30,46
7,Herbaceous,29111,-80.5655,27.2122,1990,27,18,East,972,1551,30,47
7,Herbaceous,29113,-80.3906,27.1887,1990,27,18,East,963,2139,29,65
5,Open water,29115,-80.1068,27.1478,1990,27,18,East,955,3093,29,93
8,Cultivated,29122,-80.4646,27.2168,1990,27,18,East,901,1879,28,57
8,Cultivated,29124,-80.7773,27.2672,1990,27,18,East,886,825,27,25
7,Herbaceous,29130,-80.8709,27.2996,1990,27,18,East,817,499,25,15
5,Open water,29131,-80.2427,27.2072,1990,27,18,East,815,2612,25,79
5,Open water,29136,-80.2855,27.2246,1990,27,18,East,775,2461,24,74
6,Woody,29140,-80.3382,27.2368,1990,27,18,East,760,2281,23,69
8,Cultivated,29143,-80.7928,27.3063,1990,27,18,East,752,751,23,23
8,Cultivated,29145,-80.9804,27.3368,1990,27,18,East,740,119,23,4
7,Herbaceous,29146,-80.495,27.2664,1990,27,18,East,738,1750,23,53
8,Cultivated,29155,-80.484,27.2785,1990,27,18,East,688,1779,21,54
8,Cultivated,29158,-80.9618,27.3518,1990,27,18,East,676,171,21,6
5,Open water,29178,-80.2225,27.2702,1990,27,18,East,576,2640,18,80
5,Open water,29194,-80.1768,27.2748,1990,27,18,East,534,2787,17,84
6,Woody,29229,-80.3281,27.3197,1988,27,18,East,454,2264,14,68
6,Woody,29233,-80.3329,27.3276,1990,27,18,East,428,2244,13,68
6,Woody,29234,-80.3358,27.3318,1990,27,18,East,414,2232,13,67
6,Woody,29239,-80.3357,27.3353,1990,27,18,East,402,2230,13,67
6,Woody,29259,-80.348,27.3536,1990,27,18,East,342,2179,11,66
6,Woody,29266,-80.3559,27.3574,1990,27,18,East,333,2151,10,65
6,Woody,29286,-80.3575,27.3696,1990,27,18,East,289,2138,9,65
5,Open water,29296,-80.2787,27.3636,1990,27,18,East,268,2400,9,72
6,Woody,29320,-80.3948,27.4019,1990,27,18,East,192,1997,6,60
8,Cultivated,29335,-80.6562,27.4613,1990,27,18,East,117,1107,4,34
8,Cultivated,29337,-80.6631,27.4634,1986,27,18,East,113,1083,4,33
8,Cultivated,29338,-80.6841,27.4668,1990,27,18,East,112,1013,4,31
5,Open water,29341,-80.2945,27.4131,1990,27,18,East,97,2318,3,70
2,Mangrove,15,-80.8247,24.8143,2016,27,19,East,4774,2097,144,63
2,Mangrove,17,-80.7976,24.8146,2016,27,19,East,4758,2188,143,66
2,Mangrove,19,-80.8093,24.8219,2016,27,19,East,4738,2145,143,65
5,Open water,53,-80.7797,24.874,2016,27,19,East,4534,2214,137,67
2,Mangrove,58,-80.7004,24.8789,2016,27,19,East,4474,2478,135,75
2,Mangrove,64,-80.6982,24.898,2016,27,19,East,4404,2474,133,75
5,Open water,93,-80.7146,24.9335,2016,27,19,East,4285,2398,129,72
2,Mangrove,125,-80.6212,24.9447,2016,27,19,East,4193,2706,126,82
2,Mangrove,140,-80.6102,24.9506,2016,27,19,East,4166,2740,125,83
2,Mangrove,146,-80.5806,24.9533,2016,27,19,East,4140,2838,125,86
2,Mangrove,147,-80.5962,24.9575,2016,27,19,East,4133,2783,124,84
5,Open water,149,-80.9271,25.0093,2016,27,19,East,4127,1640,124,50
2,Mangrove,153,-80.5744,24.9616,2016,27,19,East,4107,2854,124,86
2,Mangrove,154,-80.5958,24.9649,2016,27,19,East,4107,2780,124,84
2,Mangrove,156,-80.5814,24.9643,2016,27,19,East,4101,2828,124,85
2,Mangrove,191,-80.5481,24.9957,2016,27,19,East,3969,2922,120,88
2,Mangrove,193,-80.5579,25.0027,2016,27,19,East,3950,2885,119,87
2,Mangrove,198,-80.5413,25.0076,2016,27,19,East,3923,2938,118,89
2,Mangrove,202,-80.5249,25.0088,2016,27,19,East,3910,2992,118,90
2,Mangrove,214,-80.5329,25.015,2016,27,19,East,3892,2962,117,89
2,Mangrove,216,-80.5243,25.0148,2016,27,19,East,3888,2991,117,90
2,Mangrove,222,-80.5032,25.0267,2016,27,19,East,3833,3054,115,92
2,Mangrove,223,-80.5138,25.0291,2016,27,19,East,3830,3017,115,91
2,Mangrove,226,-81.0868,25.1185,2016,27,19,East,3819,1040,115,32
5,Open water,228,-80.6701,25.0569,2016,27,19,East,3816,2476,115,75
2,Mangrove,229,-80.4976,25.0309,2016,27,19,East,3815,3071,115,93
6,Woody,230,-80.5012,25.0325,2016,27,19,East,3811,3058,115,92
6,Woody,232,-80.5023,25.0336,2016,27,19,East,3808,3053,115,92
3,Dieback,233,-81.0764,25.1214,2018,27,19,East,3803,1074,115,33
2,Mangrove,234,-80.492,25.0338,2016,27,19,East,3801,3088,115,93
6,Woody,235,-80.5021,25.0357,2016,27,19,East,3800,3053,114,92
6,Woody,236,-80.5007,25.0364,2016,27,19,East,3797,3057,114,92
2,Mangrove,237,-80.4938,25.0354,2016,27,19,East,3797,3081,114,93
6,Woody,238,-80.4996,25.0365,2016,27,19,East,3796,3061,114,92
3,Dieback,240,-81.0742,25.1236,2018,27,19,East,3794,1080,114,33
6,Woody,242,-80.4965,25.0407,2016,27,19,East,3779,3069,114,93
2,Mangrove,243,-80.9395,25.1085,2016,27,19,East,3776,1541,114,47
3,Dieback,244,-81.0634,25.1272,2018,27,19,East,3775,1114,114,34
6,Woody,245,-80.4948,25.0419,2016,27,19,East,3774,3074,114,93
2,Mangrove,246,-81.0849,25.1311,2020,27,19,East,3772,1039,114,32
2,Mangrove,247,-81.0884,25.1327,2020,27,19,East,3769,1027,114,31
3,Dieback,248,-81.0583,25.1287,2018,27,19,East,3767,1130,113,34
2,Mangrove,249,-81.0923,25.136,2020,27,19,East,3759,1012,113,31
2,Mangrove,250,-81.0872,25.1366,2020,27,19,East,3754,1029,113,31
6,Woody,251,-80.4906,25.0468,2016,27,19,East,3754,3085,113,93
3,Dieback,252,-81.0685,25.1338,2018,27,19,East,3754,1093,113,33
2,Mangrove,253,-81.0897,25.1371,2020,27,19,East,3753,1020,113,31
2,Mangrove,254,-81.0586,25.1326,2016,27,19,East,3753,1127,113,34
3,Dieback,255,-81.0586,25.1326,2018,27,19,East,3753,1127,113,34
2,Mangrove,256,-81.0769,25.1356,2016,27,19,East,3752,1064,113,32
2,Mangrove,257,-81.0867,25.1373,2020,27,19,East,3751,1030,113,31
2,Mangrove,258,-81.0927,25.1383,2020,27,19,East,3751,1009,113,31
2,Mangrove,259,-81.0939,25.1386,2020,27,19,East,3750,1005,113,31
2,Mangrove,260,-81.1013,25.1398,2020,27,19,East,3750,979,113,30
3,Dieback,261,-81.0672,25.1353,2018,27,19,East,3748,1097,113,33
2,Mangrove,262,-81.0853,25.1383,2020,27,19,East,3747,1034,113,32
2,Mangrove,263,-81.0963,25.14,2020,27,19,East,3746,996,113,30
2,Mangrove,264,-81.0834,25.1385,2020,27,19,East,3745,1040,113,32
2,Mangrove,265,-81.1011,25.1413,2020,27,19,East,3744,979,113,30
2,Mangrove,266,-81.0999,25.1413,2020,27,19,East,3744,983,113,30
2,Mangrove,267,-81.1026,25.1425,2020,27,19,East,3741,974,113,30
2,Mangrove,268,-81.0795,25.1395,2020,27,19,East,3739,1053,113,32
2,Mangrove,269,-81.0661,25.1383,2016,27,19,East,3736,1099,113,33
6,Woody,270,-80.4862,25.051,2016,27,19,East,3736,3097,113,93
2,Mangrove,271,-80.8808,25.1111,2016,27,19,East,3735,1737,113,53
3,Dieback,272,-81.039,25.1347,2018,27,19,East,3735,1192,113,36
2,Mangrove,273,-81.0823,25.1414,2020,27,19,East,3734,1042,113,32
5,Open water,274,-80.4062,25.0396,2016,27,19,East,3733,3373,112,102
3,Dieback,275,-81.0446,25.1361,2020,27,19,East,3733,1172,112,36
6,Woody,276,-80.4831,25.0518,2016,27,19,East,3732,3107,112,94
3,Dieback,277,-81.0439,25.1365,2018,27,19,East,3731,1174,112,36
3,Dieback,278,-81.0439,25.1365,2018,27,19,East,3731,1174,112,36
3,Dieback,279,-81.0429,25.1364,2018,27,19,East,3731,1178,112,36
3,Dieback,280,-81.0477,25.1375,2018,27,19,East,3730,1161,112,35
3,Dieback,281,-81.1083,25.1464,2020,27,19,East,3730,952,112,29
3,Dieback,283,-81.1091,25.1467,2020,27,19,East,3729,949,112,29
3,Dieback,284,-81.1085,25.1466,2020,27,19,East,3729,951,112,29
3,Dieback,285,-81.032,25.1354,2018,27,19,East,3729,1215,112,37
2,Mangrove,286,-81.0428,25.1377,2016,27,19,East,3726,1177,112,36
3,Dieback,287,-81.0413,25.1375,2020,27,19,East,3726,1182,112,36
3,Dieback,288,-81.0677,25.1416,2018,27,19,East,3725,1091,112,33
3,Dieback,289,-81.0297,25.1362,2018,27,19,East,3725,1222,112,37
3,Dieback,290,-81.1112,25.1484,2020,27,19,East,3724,941,112,29
5,Open water,291,-81.1649,25.1565,2016,27,19,East,3723,756,112,23
2,Mangrove,292,-80.4562,25.0503,2016,27,19,East,3722,3198,112,96
3,Dieback,293,-81.1117,25.1491,2020,27,19,East,3722,939,112,29
3,Dieback,295,-81.027,25.1369,2018,27,19,East,3721,1231,112,37
3,Dieback,296,-81.1116,25.1497,2020,27,19,East,3720,939,112,29
3,Dieback,297,-81.0423,25.1395,2018,27,19,East,3719,1178,112,36
2,Mangrove,298,-81.0777,25.1459,2016,27,19,East,3715,1055,112,32
3,Dieback,299,-81.1138,25.1513,2020,27,19,East,3715,931,112,28
3,Dieback,300,-81.1134,25.1516,2018,27,19,East,3714,932,112,28
3,Dieback,301,-81.1138,25.1518,2020,27,19,East,3713,931,112,28
2,Mangrove,302,-80.4492,25.0518,2016,27,19,East,3713,3221,112,97
3,Dieback,303,-81.1156,25.1523,2020,27,19,East,3712,924,112,28
3,Dieback,304,-81.0402,25.1413,2018,27,19,East,3712,1184,112,36
3,Dieback,305,-81.117,25.1527,2020,27,19,East,3712,919,112,28
3,Dieback,306,-81.1157,25.1526,2020,27,19,East,3711,924,112,28
3,Dieback,307,-81.0221,25.1398,2018,27,19,East,3708,1245,112,38
3,Dieback,308,-81.0395,25.1423,2020,27,19,East,3708,1186,112,36
2,Mangrove,309,-81.1116,25.153,2016,27,19,East,3708,937,112,29
3,Dieback,310,-81.0378,25.1423,2018,27,19,East,3707,1191,112,36
3,Dieback,311,-81.0736,25.1478,2018,27,19,East,3706,1068,112,33
3,Dieback,312,-81.1149,25.1541,2020,27,19,East,3705,926,112,28
6,Woody,313,-81.1359,25.1573,2016,27,19,East,3705,853,112,26
3,Dieback,314,-81.0693,25.1476,2018,27,19,East,3705,1082,112,33
3,Dieback,315,-81.0399,25.1433,2018,27,19,East,3704,1184,112,36
3,Dieback,317,-81.1171,25.1549,2020,27,19,East,3704,918,112,28
3,Dieback,318,-81.1178,25.1552,2020,27,19,East,3703,915,112,28
3,Dieback,319,-81.0276,25.1426,2020,27,19,East,3700,1225,111,37
3,Dieback,320,-81.1169,25.1558,2020,27,19,East,3700,918,111,28
3,Dieback,321,-81.0791,25.1504,2018,27,19,East,3700,1048,111,32
3,Dieback,322,-81.1205,25.1566,2020,27,19,East,3699,905,111,28
3,Dieback,323,-81.0631,25.1482,2018,27,19,East,3699,1103,111,34
3,Dieback,326,-81.1208,25.1568,2020,27,19,East,3699,904,111,28
3,Dieback,327,-81.0797,25.1508,2020,27,19,East,3699,1046,111,32
6,Woody,328,-81.1373,25.1593,2016,27,19,East,3699,847,111,26
3,Dieback,329,-81.027,25.1432,2018,27,19,East,3698,1227,111,37
3,Dieback,330,-81.121,25.1572,2020,27,19,East,3697,903,111,28
3,Dieback,331,-81.1233,25.1576,2020,27,19,East,3697,895,111,27
3,Dieback,332,-81.0161,25.1418,2006,27,19,East,3697,1264,111,38
3,Dieback,333,-81.1197,25.1572,2020,27,19,East,3697,908,111,28
3,Dieback,334,-81.1171,25.1569,2020,27,19,East,3697,917,111,28
3,Dieback,335,-81.12,25.1573,2020,27,19,East,3697,907,111,28
3,Dieback,336,-81.1264,25.1591,2020,27,19,East,3694,884,111,27
3,Dieback,338,-81.1169,25.1577,2020,27,19,East,3694,917,111,28
3,Dieback,339,-81.1178,25.158,2018,27,19,East,3693,914,111,28
3,Dieback,340,-81.1274,25.16,2018,27,19,East,3691,880,111,27
3,Dieback,341,-81.0113,25.1429,2006,27,19,East,3691,1280,111,39
3,Dieback,342,-81.1177,25.1586,2020,27,19,East,3691,914,111,28
3,Dieback,343,-81.1269,25.1599,2020,27,19,East,3691,882,111,27
3,Dieback,344,-81.1183,25.1587,2020,27,19,East,3691,912,111,28
6,Woody,345,-81.1392,25.1624,2016,27,19,East,3688,839,111,26
2,Mangrove,346,-81.1253,25.1604,2016,27,19,East,3688,887,111,27
3,Dieback,347,-81.1208,25.16,2020,27,19,East,3687,902,111,28
3,Dieback,348,-81.1191,25.1598,2018,27,19,East,3687,908,111,28
3,Dieback,349,-81.1182,25.1599,2020,27,19,East,3686,911,111,28
3,Dieback,350,-81.1196,25.1603,2020,27,19,East,3686,906,111,28
